road,lat,lon,current_speed,free_flow_speed,confidence,timestamp
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-12 10:47:47
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 10:52:48
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 10:52:49
Sultan Alauddin,-5.202323,119.495785,30,35,0.963091,2025-06-12 10:52:50
Boulevard,-5.156843,119.446864,24,24,1,2025-06-12 10:57:51
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-12 10:57:51
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-12 10:57:52
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 11:02:53
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 11:02:54
Sultan Alauddin,-5.202323,119.495785,30,35,0.960701,2025-06-12 11:02:55
Boulevard,-5.156843,119.446864,24,24,1,2025-06-12 11:07:56
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-12 11:07:57
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-12 11:07:57
Boulevard,-5.156843,119.446864,24,24,1,2025-06-12 11:12:58
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-12 11:12:59
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-12 11:13:00
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 11:18:01
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 11:18:02
Sultan Alauddin,-5.202323,119.495785,31,34,0.909248,2025-06-12 11:18:03
Boulevard,-5.156843,119.446864,24,24,1,2025-06-12 11:23:03
Tun Abdul Razak,-5.180458,119.465541,35,35,1,2025-06-12 11:23:04
Sultan Alauddin,-5.202323,119.495785,35,35,1,2025-06-12 11:23:05
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 11:28:06
Tun Abdul Razak,-5.180458,119.465541,30,35,0.814325,2025-06-12 11:28:07
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 11:28:08
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 11:33:08
Tun Abdul Razak,-5.180458,119.465541,29,35,0.831084,2025-06-12 11:33:10
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 11:33:11
Boulevard,-5.156843,119.446864,19,24,0.920925,2025-06-12 11:38:12
Tun Abdul Razak,-5.180458,119.465541,30,35,0.823461,2025-06-12 11:38:13
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 11:38:13
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 11:43:14
Tun Abdul Razak,-5.180458,119.465541,29,35,0.848273,2025-06-12 11:43:15
Sultan Alauddin,-5.202323,119.495785,29,35,0.93843,2025-06-12 11:43:16
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 11:48:17
Tun Abdul Razak,-5.180458,119.465541,29,35,0.87199,2025-06-12 11:48:18
Sultan Alauddin,-5.202323,119.495785,29,35,0.919914,2025-06-12 11:48:19
Boulevard,-5.156843,119.446864,19,23,0.876867,2025-06-12 11:53:19
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 11:53:20
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 11:53:21
Boulevard,-5.156843,119.446864,19,24,0.884861,2025-06-12 11:58:22
Tun Abdul Razak,-5.180458,119.465541,30,35,0.919515,2025-06-12 11:58:22
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 11:58:23
Boulevard,-5.156843,119.446864,19,23,0.852588,2025-06-12 12:03:24
Tun Abdul Razak,-5.180458,119.465541,30,35,0.92734,2025-06-12 12:03:25
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 12:03:26
Boulevard,-5.156843,119.446864,18,23,0.878463,2025-06-12 12:08:27
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 12:08:28
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 12:08:29
Boulevard,-5.156843,119.446864,19,23,0.910399,2025-06-12 12:13:30
Tun Abdul Razak,-5.180458,119.465541,29,35,0.93808,2025-06-12 12:13:30
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 12:13:31
Boulevard,-5.156843,119.446864,19,23,0.92358,2025-06-12 12:18:32
Tun Abdul Razak,-5.180458,119.465541,29,35,0.924182,2025-06-12 12:18:33
Sultan Alauddin,-5.202323,119.495785,29,34,0.945098,2025-06-12 12:18:33
Boulevard,-5.156843,119.446864,22,23,0.928215,2025-06-12 12:23:34
Tun Abdul Razak,-5.180458,119.465541,28,35,0.912627,2025-06-12 12:23:35
Sultan Alauddin,-5.202323,119.495785,29,35,0.93625,2025-06-12 12:23:36
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 12:28:37
Tun Abdul Razak,-5.180458,119.465541,30,35,0.937955,2025-06-12 12:28:38
Sultan Alauddin,-5.202323,119.495785,29,34,0.932846,2025-06-12 12:28:38
Boulevard,-5.156843,119.446864,19,23,0.928738,2025-06-12 12:33:39
Tun Abdul Razak,-5.180458,119.465541,29,35,0.953536,2025-06-12 12:33:40
Sultan Alauddin,-5.202323,119.495785,29,35,0.930651,2025-06-12 12:33:41
Boulevard,-5.156843,119.446864,19,24,0.91624,2025-06-12 12:38:42
Tun Abdul Razak,-5.180458,119.465541,28,35,0.961033,2025-06-12 12:38:42
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 12:38:43
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 12:43:44
Tun Abdul Razak,-5.180458,119.465541,28,35,0.960738,2025-06-12 12:43:45
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 12:43:45
Boulevard,-5.156843,119.446864,19,23,0.846139,2025-06-12 12:48:46
Tun Abdul Razak,-5.180458,119.465541,28,36,0.960021,2025-06-12 12:48:47
Sultan Alauddin,-5.202323,119.495785,29,34,0.88211,2025-06-12 12:48:48
Boulevard,-5.156843,119.446864,18,23,0.874155,2025-06-12 12:53:48
Tun Abdul Razak,-5.180458,119.465541,28,35,0.950116,2025-06-12 12:53:49
Sultan Alauddin,-5.202323,119.495785,29,34,0.847131,2025-06-12 12:53:50
Boulevard,-5.156843,119.446864,19,24,0.883744,2025-06-12 12:58:51
Tun Abdul Razak,-5.180458,119.465541,28,36,0.908434,2025-06-12 12:58:52
Sultan Alauddin,-5.202323,119.495785,29,34,0.850056,2025-06-12 12:58:53
Boulevard,-5.156843,119.446864,17,23,0.869386,2025-06-12 13:03:53
Tun Abdul Razak,-5.180458,119.465541,29,35,0.89301,2025-06-12 13:03:54
Sultan Alauddin,-5.202323,119.495785,29,35,0.846001,2025-06-12 13:03:55
Boulevard,-5.156843,119.446864,17,23,0.871603,2025-06-12 13:08:56
Tun Abdul Razak,-5.180458,119.465541,31,36,0.843069,2025-06-12 13:08:57
Sultan Alauddin,-5.202323,119.495785,30,34,0.829994,2025-06-12 13:08:57
Boulevard,-5.156843,119.446864,19,24,0.895202,2025-06-12 13:13:58
Tun Abdul Razak,-5.180458,119.465541,30,35,0.868097,2025-06-12 13:13:59
Sultan Alauddin,-5.202323,119.495785,30,34,0.849559,2025-06-12 13:14:00
Boulevard,-5.156843,119.446864,19,23,0.896967,2025-06-12 13:19:01
Tun Abdul Razak,-5.180458,119.465541,30,35,0.867183,2025-06-12 13:19:02
Sultan Alauddin,-5.202323,119.495785,30,34,0.846226,2025-06-12 13:19:03
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 13:24:04
Tun Abdul Razak,-5.180458,119.465541,29,35,0.879975,2025-06-12 13:24:05
Sultan Alauddin,-5.202323,119.495785,29,35,0.90706,2025-06-12 13:24:05
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 13:29:06
Tun Abdul Razak,-5.180458,119.465541,29,35,0.89068,2025-06-12 13:29:07
Sultan Alauddin,-5.202323,119.495785,29,35,0.917561,2025-06-12 13:29:08
Boulevard,-5.156843,119.446864,18,23,0.930313,2025-06-12 13:34:09
Tun Abdul Razak,-5.180458,119.465541,27,36,0.926373,2025-06-12 13:34:10
Sultan Alauddin,-5.202323,119.495785,30,34,0.934461,2025-06-12 13:34:11
Boulevard,-5.156843,119.446864,17,23,0.929517,2025-06-12 13:39:12
Tun Abdul Razak,-5.180458,119.465541,28,35,0.925643,2025-06-12 13:39:13
Sultan Alauddin,-5.202323,119.495785,30,35,0.936555,2025-06-12 13:39:13
Boulevard,-5.156843,119.446864,17,23,0.933978,2025-06-12 13:44:15
Tun Abdul Razak,-5.180458,119.465541,28,35,0.90786,2025-06-12 13:44:15
Sultan Alauddin,-5.202323,119.495785,29,35,0.936149,2025-06-12 13:44:16
Boulevard,-5.156843,119.446864,21,24,0.93086,2025-06-12 13:49:17
Tun Abdul Razak,-5.180458,119.465541,28,35,0.934605,2025-06-12 13:49:18
Sultan Alauddin,-5.202323,119.495785,30,35,0.929891,2025-06-12 13:49:18
Boulevard,-5.156843,119.446864,20,23,0.916107,2025-06-12 13:54:19
Tun Abdul Razak,-5.180458,119.465541,28,35,0.943874,2025-06-12 13:54:20
Sultan Alauddin,-5.202323,119.495785,30,35,0.884838,2025-06-12 13:54:21
Boulevard,-5.156843,119.446864,20,24,0.874149,2025-06-12 13:59:23
Tun Abdul Razak,-5.180458,119.465541,27,36,0.945672,2025-06-12 13:59:23
Sultan Alauddin,-5.202323,119.495785,30,34,0.851216,2025-06-12 13:59:24
Boulevard,-5.156843,119.446864,19,23,0.905839,2025-06-12 14:04:25
Tun Abdul Razak,-5.180458,119.465541,29,36,0.952065,2025-06-12 14:04:26
Sultan Alauddin,-5.202323,119.495785,29,34,0.852954,2025-06-12 14:04:27
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 14:09:28
Tun Abdul Razak,-5.180458,119.465541,30,35,0.953774,2025-06-12 14:09:29
Sultan Alauddin,-5.202323,119.495785,30,35,0.893029,2025-06-12 14:09:30
Boulevard,-5.156843,119.446864,18,23,0.909922,2025-06-12 14:14:31
Tun Abdul Razak,-5.180458,119.465541,29,35,0.956225,2025-06-12 14:14:31
Sultan Alauddin,-5.202323,119.495785,30,35,0.920358,2025-06-12 14:14:32
Boulevard,-5.156843,119.446864,18,24,0.923142,2025-06-12 14:19:33
Tun Abdul Razak,-5.180458,119.465541,27,35,0.95774,2025-06-12 14:19:34
Sultan Alauddin,-5.202323,119.495785,29,34,0.923309,2025-06-12 14:19:35
Boulevard,-5.156843,119.446864,17,24,0.92017,2025-06-12 14:24:36
Tun Abdul Razak,-5.180458,119.465541,27,35,0.958377,2025-06-12 14:24:37
Sultan Alauddin,-5.202323,119.495785,29,34,0.932681,2025-06-12 14:24:37
Boulevard,-5.156843,119.446864,16,23,0.919435,2025-06-12 14:29:38
Tun Abdul Razak,-5.180458,119.465541,27,35,0.953808,2025-06-12 14:29:39
Sultan Alauddin,-5.202323,119.495785,29,35,0.935624,2025-06-12 14:29:40
Boulevard,-5.156843,119.446864,16,24,0.898516,2025-06-12 14:34:41
Tun Abdul Razak,-5.180458,119.465541,26,36,0.946544,2025-06-12 14:34:42
Sultan Alauddin,-5.202323,119.495785,28,35,0.932679,2025-06-12 14:34:43
Boulevard,-5.156843,119.446864,19,23,0.897073,2025-06-12 14:39:44
Tun Abdul Razak,-5.180458,119.465541,27,35,0.942993,2025-06-12 14:39:45
Sultan Alauddin,-5.202323,119.495785,28,35,0.909752,2025-06-12 14:39:46
Boulevard,-5.156843,119.446864,18,23,0.896136,2025-06-12 14:44:46
Tun Abdul Razak,-5.180458,119.465541,27,35,0.921447,2025-06-12 14:44:47
Sultan Alauddin,-5.202323,119.495785,29,35,0.883886,2025-06-12 14:44:48
Boulevard,-5.156843,119.446864,18,23,0.878142,2025-06-12 14:49:49
Tun Abdul Razak,-5.180458,119.465541,27,36,0.89089,2025-06-12 14:49:51
Sultan Alauddin,-5.202323,119.495785,28,35,0.912199,2025-06-12 14:49:52
Boulevard,-5.156843,119.446864,17,23,0.883976,2025-06-12 14:54:52
Tun Abdul Razak,-5.180458,119.465541,28,36,0.876029,2025-06-12 14:54:53
Sultan Alauddin,-5.202323,119.495785,28,35,0.913813,2025-06-12 14:54:54
Boulevard,-5.156843,119.446864,20,24,0.865067,2025-06-12 14:59:55
Tun Abdul Razak,-5.180458,119.465541,26,35,0.895796,2025-06-12 14:59:56
Sultan Alauddin,-5.202323,119.495785,28,34,0.893073,2025-06-12 14:59:57
Boulevard,-5.156843,119.446864,21,24,0.877543,2025-06-12 15:04:58
Tun Abdul Razak,-5.180458,119.465541,27,35,0.90398,2025-06-12 15:04:59
Sultan Alauddin,-5.202323,119.495785,28,35,0.910146,2025-06-12 15:04:59
Boulevard,-5.156843,119.446864,18,23,0.89354,2025-06-12 15:10:00
Tun Abdul Razak,-5.180458,119.465541,27,35,0.91544,2025-06-12 15:10:01
Sultan Alauddin,-5.202323,119.495785,28,35,0.915433,2025-06-12 15:10:02
Boulevard,-5.156843,119.446864,18,23,0.891793,2025-06-12 15:15:03
Tun Abdul Razak,-5.180458,119.465541,25,35,0.926295,2025-06-12 15:15:04
Sultan Alauddin,-5.202323,119.495785,28,35,0.93061,2025-06-12 15:15:04
Boulevard,-5.156843,119.446864,19,23,0.895705,2025-06-12 15:20:05
Tun Abdul Razak,-5.180458,119.465541,25,35,0.935,2025-06-12 15:20:06
Sultan Alauddin,-5.202323,119.495785,27,35,0.938225,2025-06-12 15:20:07
Boulevard,-5.156843,119.446864,19,22,0.895499,2025-06-12 15:25:09
Tun Abdul Razak,-5.180458,119.465541,25,36,0.913818,2025-06-12 15:25:10
Sultan Alauddin,-5.202323,119.495785,28,35,0.957273,2025-06-12 15:25:11
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 15:30:12
Tun Abdul Razak,-5.180458,119.465541,27,36,0.892928,2025-06-12 15:30:12
Sultan Alauddin,-5.202323,119.495785,29,35,0.96516,2025-06-12 15:30:13
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 15:35:14
Tun Abdul Razak,-5.180458,119.465541,27,35,0.889699,2025-06-12 15:35:15
Sultan Alauddin,-5.202323,119.495785,30,35,0.961925,2025-06-12 15:35:15
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 15:40:16
Tun Abdul Razak,-5.180458,119.465541,26,35,0.876448,2025-06-12 15:40:17
Sultan Alauddin,-5.202323,119.495785,29,35,0.950831,2025-06-12 15:40:18
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 15:45:18
Tun Abdul Razak,-5.180458,119.465541,26,36,0.837942,2025-06-12 15:45:19
Sultan Alauddin,-5.202323,119.495785,28,34,0.941357,2025-06-12 15:45:20
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 15:50:21
Tun Abdul Razak,-5.180458,119.465541,26,35,0.828157,2025-06-12 15:50:23
Sultan Alauddin,-5.202323,119.495785,29,35,0.911998,2025-06-12 15:50:24
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 15:55:24
Tun Abdul Razak,-5.180458,119.465541,28,35,0.85773,2025-06-12 15:55:25
Sultan Alauddin,-5.202323,119.495785,29,34,0.894423,2025-06-12 15:55:25
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 16:00:26
Tun Abdul Razak,-5.180458,119.465541,29,35,0.925663,2025-06-12 16:00:27
Sultan Alauddin,-5.202323,119.495785,30,34,0.873662,2025-06-12 16:00:27
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 16:05:28
Tun Abdul Razak,-5.180458,119.465541,27,36,0.966736,2025-06-12 16:05:29
Sultan Alauddin,-5.202323,119.495785,29,35,0.845641,2025-06-12 16:05:30
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 16:10:31
Tun Abdul Razak,-5.180458,119.465541,26,35,0.979033,2025-06-12 16:10:32
Sultan Alauddin,-5.202323,119.495785,29,35,0.821144,2025-06-12 16:10:33
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 16:15:34
Tun Abdul Razak,-5.180458,119.465541,26,35,0.979763,2025-06-12 16:15:34
Sultan Alauddin,-5.202323,119.495785,30,35,0.852212,2025-06-12 16:15:35
Boulevard,-5.156843,119.446864,18,25,0.936141,2025-06-12 16:20:36
Tun Abdul Razak,-5.180458,119.465541,27,36,0.982368,2025-06-12 16:20:37
Sultan Alauddin,-5.202323,119.495785,28,34,0.887713,2025-06-12 16:20:37
Boulevard,-5.156843,119.446864,18,24,0.936413,2025-06-12 16:25:39
Tun Abdul Razak,-5.180458,119.465541,27,36,0.981163,2025-06-12 16:25:39
Sultan Alauddin,-5.202323,119.495785,28,35,0.921174,2025-06-12 16:25:40
Boulevard,-5.156843,119.446864,17,23,0.932565,2025-06-12 16:30:46
Tun Abdul Razak,-5.180458,119.465541,26,35,0.974381,2025-06-12 16:30:50
Sultan Alauddin,-5.202323,119.495785,28,35,0.925514,2025-06-12 16:30:59
Boulevard,-5.156843,119.446864,16,23,0.923151,2025-06-12 16:36:00
Tun Abdul Razak,-5.180458,119.465541,26,35,0.931461,2025-06-12 16:36:00
Sultan Alauddin,-5.202323,119.495785,28,34,0.927798,2025-06-12 16:36:01
Boulevard,-5.156843,119.446864,18,23,0.912692,2025-06-12 16:41:02
Tun Abdul Razak,-5.180458,119.465541,25,36,0.930479,2025-06-12 16:41:02
Sultan Alauddin,-5.202323,119.495785,28,34,0.922329,2025-06-12 16:41:03
Boulevard,-5.156843,119.446864,18,23,0.918899,2025-06-12 16:46:04
Tun Abdul Razak,-5.180458,119.465541,26,35,0.931099,2025-06-12 16:46:04
Sultan Alauddin,-5.202323,119.495785,26,34,0.906806,2025-06-12 16:46:05
Boulevard,-5.156843,119.446864,17,23,0.924724,2025-06-12 16:51:06
Tun Abdul Razak,-5.180458,119.465541,26,36,0.963182,2025-06-12 16:51:07
Sultan Alauddin,-5.202323,119.495785,26,35,0.920269,2025-06-12 16:51:07
Boulevard,-5.156843,119.446864,17,23,0.912186,2025-06-12 16:56:08
Tun Abdul Razak,-5.180458,119.465541,26,36,0.96523,2025-06-12 16:56:12
Sultan Alauddin,-5.202323,119.495785,25,35,0.937217,2025-06-12 16:56:13
Boulevard,-5.156843,119.446864,18,24,0.913749,2025-06-12 17:01:14
Tun Abdul Razak,-5.180458,119.465541,27,35,0.965788,2025-06-12 17:01:15
Sultan Alauddin,-5.202323,119.495785,25,35,0.932762,2025-06-12 17:01:15
Boulevard,-5.156843,119.446864,19,24,0.905558,2025-06-12 17:06:16
Tun Abdul Razak,-5.180458,119.465541,26,35,0.962754,2025-06-12 17:06:16
Sultan Alauddin,-5.202323,119.495785,25,34,0.937656,2025-06-12 17:06:17
Boulevard,-5.156843,119.446864,19,23,0.883826,2025-06-12 17:11:18
Tun Abdul Razak,-5.180458,119.465541,26,36,0.960028,2025-06-12 17:11:18
Sultan Alauddin,-5.202323,119.495785,25,35,0.944201,2025-06-12 17:11:19
Boulevard,-5.156843,119.446864,19,23,0.871371,2025-06-12 17:16:20
Tun Abdul Razak,-5.180458,119.465541,26,36,0.92585,2025-06-12 17:16:21
Sultan Alauddin,-5.202323,119.495785,25,34,0.953501,2025-06-12 17:16:21
Boulevard,-5.156843,119.446864,17,24,0.88482,2025-06-12 17:21:22
Tun Abdul Razak,-5.180458,119.465541,26,35,0.872472,2025-06-12 17:21:24
Sultan Alauddin,-5.202323,119.495785,26,34,0.947407,2025-06-12 17:21:24
Boulevard,-5.156843,119.446864,17,23,0.880705,2025-06-12 17:26:25
Tun Abdul Razak,-5.180458,119.465541,27,35,0.882787,2025-06-12 17:26:27
Sultan Alauddin,-5.202323,119.495785,26,34,0.949912,2025-06-12 17:26:27
Boulevard,-5.156843,119.446864,19,24,0.892947,2025-06-12 17:31:29
Tun Abdul Razak,-5.180458,119.465541,29,35,0.914921,2025-06-12 17:31:30
Sultan Alauddin,-5.202323,119.495785,26,35,0.951609,2025-06-12 17:31:31
Boulevard,-5.156843,119.446864,18,24,0.897326,2025-06-12 17:36:32
Tun Abdul Razak,-5.180458,119.465541,29,35,0.922315,2025-06-12 17:36:33
Sultan Alauddin,-5.202323,119.495785,25,35,0.946696,2025-06-12 17:36:33
Boulevard,-5.156843,119.446864,17,23,0.902942,2025-06-12 17:41:35
Tun Abdul Razak,-5.180458,119.465541,28,35,0.917653,2025-06-12 17:41:35
Sultan Alauddin,-5.202323,119.495785,25,35,0.941971,2025-06-12 17:41:36
Boulevard,-5.156843,119.446864,17,23,0.90076,2025-06-12 17:46:37
Tun Abdul Razak,-5.180458,119.465541,28,35,0.916257,2025-06-12 17:46:38
Sultan Alauddin,-5.202323,119.495785,24,35,0.938896,2025-06-12 17:46:38
Boulevard,-5.156843,119.446864,18,24,0.877257,2025-06-12 17:51:39
Tun Abdul Razak,-5.180458,119.465541,29,36,0.92604,2025-06-12 17:51:40
Sultan Alauddin,-5.202323,119.495785,24,34,0.935818,2025-06-12 17:51:42
Boulevard,-5.156843,119.446864,16,23,0.912972,2025-06-12 17:56:42
Tun Abdul Razak,-5.180458,119.465541,30,35,0.951947,2025-06-12 17:56:43
Sultan Alauddin,-5.202323,119.495785,24,35,0.928132,2025-06-12 17:56:44
Boulevard,-5.156843,119.446864,17,24,0.912972,2025-06-12 18:01:45
Tun Abdul Razak,-5.180458,119.465541,29,35,0.952773,2025-06-12 18:01:46
Sultan Alauddin,-5.202323,119.495785,25,34,0.903348,2025-06-12 18:01:47
Boulevard,-5.156843,119.446864,19,24,0.876331,2025-06-12 18:06:48
Tun Abdul Razak,-5.180458,119.465541,28,35,0.950104,2025-06-12 18:06:49
Sultan Alauddin,-5.202323,119.495785,26,34,0.896161,2025-06-12 18:06:49
Boulevard,-5.156843,119.446864,19,24,0.904697,2025-06-12 18:11:50
Tun Abdul Razak,-5.180458,119.465541,27,35,0.951061,2025-06-12 18:11:51
Sultan Alauddin,-5.202323,119.495785,25,35,0.908747,2025-06-12 18:11:52
Boulevard,-5.156843,119.446864,17,23,0.916647,2025-06-12 18:16:53
Tun Abdul Razak,-5.180458,119.465541,27,35,0.955042,2025-06-12 18:16:54
Sultan Alauddin,-5.202323,119.495785,26,35,0.901092,2025-06-12 18:16:54
Boulevard,-5.156843,119.446864,19,23,0.880691,2025-06-12 18:21:55
Tun Abdul Razak,-5.180458,119.465541,27,35,0.926636,2025-06-12 18:21:56
Sultan Alauddin,-5.202323,119.495785,25,34,0.896205,2025-06-12 18:21:57
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 18:26:58
Tun Abdul Razak,-5.180458,119.465541,28,35,0.917203,2025-06-12 18:26:59
Sultan Alauddin,-5.202323,119.495785,26,35,0.893829,2025-06-12 18:26:59
Boulevard,-5.156843,119.446864,19,23,0.923368,2025-06-12 18:32:00
Tun Abdul Razak,-5.180458,119.465541,28,36,0.939167,2025-06-12 18:32:01
Sultan Alauddin,-5.202323,119.495785,26,34,0.871706,2025-06-12 18:32:02
Boulevard,-5.156843,119.446864,18,23,0.923766,2025-06-12 18:37:03
Tun Abdul Razak,-5.180458,119.465541,27,35,0.947228,2025-06-12 18:37:04
Sultan Alauddin,-5.202323,119.495785,27,35,0.873772,2025-06-12 18:37:04
Boulevard,-5.156843,119.446864,19,23,0.911066,2025-06-12 18:42:05
Tun Abdul Razak,-5.180458,119.465541,26,35,0.958299,2025-06-12 18:42:06
Sultan Alauddin,-5.202323,119.495785,26,34,0.897882,2025-06-12 18:42:07
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 18:47:08
Tun Abdul Razak,-5.180458,119.465541,26,36,0.959805,2025-06-12 18:47:09
Sultan Alauddin,-5.202323,119.495785,25,35,0.897351,2025-06-12 18:47:10
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 18:52:10
Tun Abdul Razak,-5.180458,119.465541,28,35,0.963317,2025-06-12 18:52:11
Sultan Alauddin,-5.202323,119.495785,25,34,0.898155,2025-06-12 18:52:12
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 18:57:13
Tun Abdul Razak,-5.180458,119.465541,27,36,0.962219,2025-06-12 18:57:14
Sultan Alauddin,-5.202323,119.495785,25,34,0.890673,2025-06-12 18:57:15
Boulevard,-5.156843,119.446864,18,23,0.908939,2025-06-12 19:02:16
Tun Abdul Razak,-5.180458,119.465541,27,36,0.946987,2025-06-12 19:02:17
Sultan Alauddin,-5.202323,119.495785,24,35,0.888598,2025-06-12 19:02:18
Boulevard,-5.156843,119.446864,17,23,0.925141,2025-06-12 19:07:19
Tun Abdul Razak,-5.180458,119.465541,27,35,0.938037,2025-06-12 19:07:20
Sultan Alauddin,-5.202323,119.495785,24,35,0.881085,2025-06-12 19:07:20
Boulevard,-5.156843,119.446864,17,24,0.917482,2025-06-12 19:12:22
Tun Abdul Razak,-5.180458,119.465541,26,35,0.942655,2025-06-12 19:12:22
Sultan Alauddin,-5.202323,119.495785,24,34,0.902569,2025-06-12 19:12:23
Boulevard,-5.156843,119.446864,16,23,0.917155,2025-06-12 19:17:24
Tun Abdul Razak,-5.180458,119.465541,26,36,0.91933,2025-06-12 19:17:25
Sultan Alauddin,-5.202323,119.495785,24,34,0.925022,2025-06-12 19:17:26
Boulevard,-5.156843,119.446864,17,24,0.903062,2025-06-12 19:22:27
Tun Abdul Razak,-5.180458,119.465541,26,36,0.915232,2025-06-12 19:22:28
Sultan Alauddin,-5.202323,119.495785,25,34,0.931756,2025-06-12 19:22:29
Boulevard,-5.156843,119.446864,17,23,0.9,2025-06-12 19:27:30
Tun Abdul Razak,-5.180458,119.465541,26,36,0.910828,2025-06-12 19:27:31
Sultan Alauddin,-5.202323,119.495785,26,35,0.957973,2025-06-12 19:27:31
Boulevard,-5.156843,119.446864,16,23,0.918797,2025-06-12 19:32:33
Tun Abdul Razak,-5.180458,119.465541,26,35,0.912717,2025-06-12 19:32:34
Sultan Alauddin,-5.202323,119.495785,25,35,0.957167,2025-06-12 19:32:35
Boulevard,-5.156843,119.446864,19,23,0.919618,2025-06-12 19:37:36
Tun Abdul Razak,-5.180458,119.465541,29,35,0.881395,2025-06-12 19:37:37
Sultan Alauddin,-5.202323,119.495785,25,35,0.958731,2025-06-12 19:37:37
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 19:42:38
Tun Abdul Razak,-5.180458,119.465541,28,36,0.863097,2025-06-12 19:42:39
Sultan Alauddin,-5.202323,119.495785,25,34,0.950653,2025-06-12 19:42:40
Boulevard,-5.156843,119.446864,19,23,0.916549,2025-06-12 19:47:41
Tun Abdul Razak,-5.180458,119.465541,28,35,0.888118,2025-06-12 19:47:42
