road,lat,lon,current_speed,free_flow_speed,confidence,timestamp,congestion_percent,rush_hour,congestion_level,low_confidence,is_weekend,hour,speed_diff,temperature,weathercode,weather
Sultan Alauddin,-5.202323,119.495785,25,34,0.951951,2025-06-05 19:44:09,26.470588235294112,False,Low,False,False,19,-2.0,27.1,0,clear
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 19:49:11,0.0,False,Low,False,False,19,-2.0,27.1,0,clear
Tun Abdul Razak,-5.180458,119.465541,26,35,0.932961,2025-06-05 19:49:11,25.71428571428571,False,Low,False,False,19,3.0,27.1,0,clear
Sultan Alauddin,-5.202323,119.495785,25,34,0.947038,2025-06-05 19:49:12,26.470588235294112,False,Low,False,False,19,-1.0,27.1,0,clear
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 19:54:13,0.0,False,Low,False,False,19,-2.0,27.1,0,clear
Tun Abdul Razak,-5.180458,119.465541,27,36,0.946011,2025-06-05 19:54:14,25.0,False,Low,False,False,19,4.0,27.1,0,clear
Sultan Alauddin,-5.202323,119.495785,26,34,0.942169,2025-06-05 19:54:15,23.529411764705888,False,Low,False,False,19,-1.0,27.1,0,clear
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 19:59:16,0.0,False,Low,False,False,19,-3.0,27.1,0,clear
Tun Abdul Razak,-5.180458,119.465541,27,36,0.944182,2025-06-05 19:59:17,25.0,False,Low,False,False,19,4.0,27.1,0,clear
Sultan Alauddin,-5.202323,119.495785,26,34,0.928039,2025-06-05 19:59:18,23.529411764705888,False,Low,False,False,19,-1.0,27.1,0,clear
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 20:04:18,0.0,False,Low,False,False,20,-3.0,26.6,2,cloudy
Tun Abdul Razak,-5.180458,119.465541,27,36,0.951684,2025-06-05 20:04:19,25.0,False,Low,False,False,20,4.0,26.6,2,cloudy
Sultan Alauddin,-5.202323,119.495785,26,34,0.934067,2025-06-05 20:04:20,23.529411764705888,False,Low,False,False,20,-1.0,26.6,2,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 20:09:22,0.0,False,Low,False,False,20,-3.0,26.6,2,cloudy
Tun Abdul Razak,-5.180458,119.465541,28,35,0.952084,2025-06-05 20:09:23,19.999999999999996,False,Low,False,False,20,5.0,26.6,2,cloudy
Sultan Alauddin,-5.202323,119.495785,26,34,0.94715,2025-06-05 20:09:24,23.529411764705888,False,Low,False,False,20,-2.0,26.6,2,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 20:14:25,0.0,False,Low,False,False,20,-3.0,26.6,2,cloudy
Tun Abdul Razak,-5.180458,119.465541,28,36,0.961165,2025-06-05 20:14:26,22.22222222222222,False,Low,False,False,20,5.0,26.6,2,cloudy
Sultan Alauddin,-5.202323,119.495785,26,34,0.929508,2025-06-05 20:14:27,23.529411764705888,False,Low,False,False,20,-2.0,26.6,2,cloudy
Boulevard,-5.156843,119.446864,18,23,0.931406,2025-06-05 20:19:28,21.739130434782606,False,Low,False,False,20,-8.0,26.6,2,cloudy
Tun Abdul Razak,-5.180458,119.465541,28,36,0.956939,2025-06-05 20:19:28,22.22222222222222,False,Low,False,False,20,10.0,26.6,2,cloudy
Sultan Alauddin,-5.202323,119.495785,26,35,0.929349,2025-06-05 20:19:29,25.71428571428571,False,Low,False,False,20,-2.0,26.6,2,cloudy
Boulevard,-5.156843,119.446864,18,24,0.92861,2025-06-05 20:24:31,25.0,False,Low,False,False,20,-8.0,26.6,2,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,36,0.949643,2025-06-05 20:24:31,19.444444444444443,False,Low,False,False,20,11.0,26.6,2,cloudy
Sultan Alauddin,-5.202323,119.495785,26,35,0.934371,2025-06-05 20:24:32,25.71428571428571,False,Low,False,False,20,-3.0,26.6,2,cloudy
Boulevard,-5.156843,119.446864,18,23,0.918797,2025-06-05 20:29:33,21.739130434782606,False,Low,False,False,20,-8.0,26.6,2,cloudy
Tun Abdul Razak,-5.180458,119.465541,28,35,0.939325,2025-06-05 20:29:34,19.999999999999996,False,Low,False,False,20,10.0,26.6,2,cloudy
Sultan Alauddin,-5.202323,119.495785,25,34,0.938104,2025-06-05 20:29:35,26.470588235294112,False,Low,False,False,20,-3.0,26.6,2,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 20:34:36,0.0,False,Low,False,False,20,-2.0,26.6,2,cloudy
Tun Abdul Razak,-5.180458,119.465541,28,36,0.922152,2025-06-05 20:34:37,22.22222222222222,False,Low,False,False,20,5.0,26.6,2,cloudy
Sultan Alauddin,-5.202323,119.495785,25,35,0.942964,2025-06-05 20:34:37,28.57142857142857,False,Low,False,False,20,-3.0,26.6,2,cloudy
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 20:39:39,0.0,False,Low,False,False,20,-2.0,26.6,2,cloudy
Tun Abdul Razak,-5.180458,119.465541,28,35,0.883328,2025-06-05 20:39:40,19.999999999999996,False,Low,False,False,20,5.0,26.6,2,cloudy
Sultan Alauddin,-5.202323,119.495785,27,35,0.940598,2025-06-05 20:39:40,22.857142857142854,False,Low,False,False,20,-1.0,26.6,2,cloudy
Boulevard,-5.156843,119.446864,18,23,0.90044,2025-06-05 20:44:41,21.739130434782606,False,Low,False,False,20,-9.0,26.6,2,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,36,0.858538,2025-06-05 20:44:42,19.444444444444443,False,Low,False,False,20,11.0,26.6,2,cloudy
Sultan Alauddin,-5.202323,119.495785,27,34,0.960253,2025-06-05 20:44:43,20.588235294117652,False,Low,False,False,20,-2.0,26.6,2,cloudy
Boulevard,-5.156843,119.446864,18,23,0.908797,2025-06-05 20:49:44,21.739130434782606,False,Low,False,False,20,-9.0,26.6,2,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,36,0.83412,2025-06-05 20:49:45,19.444444444444443,False,Low,False,False,20,11.0,26.6,2,cloudy
Sultan Alauddin,-5.202323,119.495785,26,35,0.961568,2025-06-05 20:49:47,25.71428571428571,False,Low,False,False,20,-3.0,26.6,2,cloudy
Boulevard,-5.156843,119.446864,18,23,0.903214,2025-06-05 20:54:48,21.739130434782606,False,Low,False,False,20,-8.0,26.6,2,cloudy
Tun Abdul Razak,-5.180458,119.465541,29,36,0.890032,2025-06-05 20:54:49,19.444444444444443,False,Low,False,False,20,11.0,26.6,2,cloudy
Sultan Alauddin,-5.202323,119.495785,25,34,0.962272,2025-06-05 20:54:50,26.470588235294112,False,Low,False,False,20,-4.0,26.6,2,cloudy
Boulevard,-5.156843,119.446864,18,23,0.868245,2025-06-05 20:59:51,21.739130434782606,False,Low,False,False,20,-7.0,26.6,2,cloudy
Tun Abdul Razak,-5.180458,119.465541,30,36,0.91405,2025-06-05 20:59:52,16.666666666666664,False,Low,False,False,20,12.0,26.6,2,cloudy
Sultan Alauddin,-5.202323,119.495785,25,35,0.964414,2025-06-05 20:59:53,28.57142857142857,False,Low,False,False,20,-5.0,26.6,2,cloudy
Boulevard,-5.156843,119.446864,18,23,0.846201,2025-06-05 21:04:54,21.739130434782606,False,Low,False,False,21,-7.0,26.6,1,clear
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-05 21:04:55,0.0,False,Low,False,False,21,17.0,26.6,1,clear
Sultan Alauddin,-5.202323,119.495785,25,35,0.954328,2025-06-05 21:04:55,28.57142857142857,False,Low,False,False,21,-10.0,26.6,1,clear
Boulevard,-5.156843,119.446864,19,24,0.832707,2025-06-05 21:09:56,20.833333333333336,False,Low,False,False,21,-6.0,26.6,1,clear
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-05 21:09:58,0.0,False,Low,False,False,21,16.0,26.6,1,clear
Sultan Alauddin,-5.202323,119.495785,26,35,0.93888,2025-06-05 21:09:59,25.71428571428571,False,Low,False,False,21,-9.0,26.6,1,clear
Boulevard,-5.156843,119.446864,18,23,0.807038,2025-06-05 21:15:00,21.739130434782606,False,Low,False,False,21,-8.0,26.6,1,clear
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-05 21:15:01,0.0,False,Low,False,False,21,17.0,26.6,1,clear
Sultan Alauddin,-5.202323,119.495785,27,35,0.943958,2025-06-05 21:15:02,22.857142857142854,False,Low,False,False,21,-8.0,26.6,1,clear
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 21:20:03,0.0,False,Low,False,False,21,-4.0,26.6,1,clear
Tun Abdul Razak,-5.180458,119.465541,31,35,0.902413,2025-06-05 21:20:04,11.428571428571432,False,Low,False,False,21,8.0,26.6,1,clear
Sultan Alauddin,-5.202323,119.495785,26,35,0.94187,2025-06-05 21:20:05,25.71428571428571,False,Low,False,False,21,-5.0,26.6,1,clear
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 21:25:06,0.0,False,Low,False,False,21,-3.0,26.6,1,clear
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-05 21:25:07,0.0,False,Low,False,False,21,12.0,26.6,1,clear
Sultan Alauddin,-5.202323,119.495785,26,35,0.921025,2025-06-05 21:25:07,25.71428571428571,False,Low,False,False,21,-9.0,26.6,1,clear
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 21:30:08,0.0,False,Low,False,False,21,-3.0,26.6,1,clear
Tun Abdul Razak,-5.180458,119.465541,31,35,0.897555,2025-06-05 21:30:10,11.428571428571432,False,Low,False,False,21,8.0,26.6,1,clear
Sultan Alauddin,-5.202323,119.495785,27,35,0.926332,2025-06-05 21:30:10,22.857142857142854,False,Low,False,False,21,-4.0,26.6,1,clear
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 21:35:11,0.0,False,Low,False,False,21,-4.0,26.6,1,clear
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-05 21:35:12,0.0,False,Low,False,False,21,12.0,26.6,1,clear
Sultan Alauddin,-5.202323,119.495785,27,35,0.932921,2025-06-05 21:35:13,22.857142857142854,False,Low,False,False,21,-8.0,26.6,1,clear
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 21:40:14,0.0,False,Low,False,False,21,-4.0,26.6,1,clear
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-05 21:40:15,0.0,False,Low,False,False,21,12.0,26.6,1,clear
Sultan Alauddin,-5.202323,119.495785,28,34,0.921023,2025-06-05 21:40:16,17.647058823529417,False,Low,False,False,21,-7.0,26.6,1,clear
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 21:45:17,0.0,False,Low,False,False,21,-5.0,26.6,1,clear
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-05 21:45:18,0.0,False,Low,False,False,21,12.0,26.6,1,clear
Sultan Alauddin,-5.202323,119.495785,28,35,0.906837,2025-06-05 21:45:19,19.999999999999996,False,Low,False,False,21,-7.0,26.6,1,clear
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 21:50:21,0.0,False,Low,False,False,21,-5.0,26.6,1,clear
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-05 21:50:22,0.0,False,Low,False,False,21,12.0,26.6,1,clear
Sultan Alauddin,-5.202323,119.495785,28,34,0.884092,2025-06-05 21:50:23,17.647058823529417,False,Low,False,False,21,-7.0,26.6,1,clear
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 21:55:23,0.0,False,Low,False,False,21,-5.0,26.6,1,clear
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-05 21:55:24,0.0,False,Low,False,False,21,12.0,26.6,1,clear
Sultan Alauddin,-5.202323,119.495785,29,35,0.869692,2025-06-05 21:55:25,17.14285714285714,False,Low,False,False,21,-6.0,26.6,1,clear
Boulevard,-5.156843,119.446864,23,23,1.0,2025-06-05 22:00:27,0.0,False,Low,False,False,22,-6.0,26.2,2,cloudy
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-05 22:00:28,0.0,False,Low,False,False,22,12.0,26.2,2,cloudy
Sultan Alauddin,-5.202323,119.495785,29,34,0.857063,2025-06-05 22:00:29,14.70588235294118,False,Low,False,False,22,-6.0,26.2,2,cloudy
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 09:37:09,0.0,False,Low,False,False,9,-5.0,25.8,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 09:37:10,0.0,False,Low,False,False,9,11.0,25.8,53,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 09:37:10,0.0,False,Low,False,False,9,0.0,25.8,53,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 09:42:11,0.0,False,Low,False,False,9,-11.0,25.8,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 09:42:12,0.0,False,Low,False,False,9,11.0,25.8,53,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 09:42:13,0.0,False,Low,False,False,9,0.0,25.8,53,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 09:47:14,0.0,False,Low,False,False,9,-11.0,25.8,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 09:47:15,0.0,False,Low,False,False,9,11.0,25.8,53,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 09:47:16,0.0,False,Low,False,False,9,0.0,25.8,53,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 09:52:17,0.0,False,Low,False,False,9,-11.0,25.8,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 09:52:18,0.0,False,Low,False,False,9,11.0,25.8,53,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 09:52:18,0.0,False,Low,False,False,9,0.0,25.8,53,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 09:57:19,0.0,False,Low,False,False,9,-11.0,25.8,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 09:57:20,0.0,False,Low,False,False,9,11.0,25.8,53,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 09:57:21,0.0,False,Low,False,False,9,0.0,25.8,53,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 10:02:22,0.0,False,Low,False,False,10,-11.0,26.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 10:02:23,0.0,False,Low,False,False,10,11.0,26.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 10:02:24,0.0,False,Low,False,False,10,0.0,26.4,51,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 10:07:25,0.0,False,Low,False,False,10,-11.0,26.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 10:07:26,0.0,False,Low,False,False,10,11.0,26.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 10:07:27,0.0,False,Low,False,False,10,0.0,26.4,51,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 10:12:27,0.0,False,Low,False,False,10,-11.0,26.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 10:12:28,0.0,False,Low,False,False,10,11.0,26.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 10:12:29,0.0,False,Low,False,False,10,0.0,26.4,51,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 10:17:30,0.0,False,Low,False,False,10,-11.0,26.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 10:17:31,0.0,False,Low,False,False,10,11.0,26.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 10:17:31,0.0,False,Low,False,False,10,0.0,26.4,51,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 10:22:32,0.0,False,Low,False,False,10,-11.0,26.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 10:22:33,0.0,False,Low,False,False,10,11.0,26.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 10:22:34,0.0,False,Low,False,False,10,0.0,26.4,51,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 10:27:35,0.0,False,Low,False,False,10,-11.0,26.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 10:27:36,0.0,False,Low,False,False,10,11.0,26.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 10:27:36,0.0,False,Low,False,False,10,0.0,26.4,51,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 10:32:37,0.0,False,Low,False,False,10,-11.0,26.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 10:32:38,0.0,False,Low,False,False,10,11.0,26.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 10:32:39,0.0,False,Low,False,False,10,0.0,26.4,51,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 10:37:40,0.0,False,Low,False,False,10,-11.0,26.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 10:37:41,0.0,False,Low,False,False,10,11.0,26.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 10:37:42,0.0,False,Low,False,False,10,0.0,26.4,51,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 10:42:42,0.0,False,Low,False,False,10,-11.0,26.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 10:42:43,0.0,False,Low,False,False,10,11.0,26.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 10:42:44,0.0,False,Low,False,False,10,0.0,26.4,51,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 10:47:45,0.0,False,Low,False,False,10,-11.0,26.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 10:47:46,0.0,False,Low,False,False,10,11.0,26.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 10:47:47,0.0,False,Low,False,False,10,0.0,26.4,51,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 10:52:48,0.0,False,Low,False,False,10,-11.0,26.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 10:52:49,0.0,False,Low,False,False,10,11.0,26.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,30,35,0.963091,2025-06-12 10:52:50,14.28571428571429,False,Low,False,False,10,-5.0,26.4,51,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 10:57:51,0.0,False,Low,False,False,10,-6.0,26.4,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 10:57:51,0.0,False,Low,False,False,10,11.0,26.4,51,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 10:57:52,0.0,False,Low,False,False,10,0.0,26.4,51,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 11:02:53,0.0,False,Low,False,False,11,-11.0,26.9,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 11:02:54,0.0,False,Low,False,False,11,11.0,26.9,53,drizzle
Sultan Alauddin,-5.202323,119.495785,30,35,0.960701,2025-06-12 11:02:55,14.28571428571429,False,Low,False,False,11,-5.0,26.9,53,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 11:07:56,0.0,False,Low,False,False,11,-6.0,26.9,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 11:07:57,0.0,False,Low,False,False,11,11.0,26.9,53,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 11:07:57,0.0,False,Low,False,False,11,0.0,26.9,53,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 11:12:58,0.0,False,Low,False,False,11,-11.0,26.9,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 11:12:59,0.0,False,Low,False,False,11,11.0,26.9,53,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 11:13:00,0.0,False,Low,False,False,11,0.0,26.9,53,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 11:18:01,0.0,False,Low,False,False,11,-11.0,26.9,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 11:18:02,0.0,False,Low,False,False,11,11.0,26.9,53,drizzle
Sultan Alauddin,-5.202323,119.495785,31,34,0.909248,2025-06-12 11:18:03,8.823529411764708,False,Low,False,False,11,-4.0,26.9,53,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 11:23:03,0.0,False,Low,False,False,11,-7.0,26.9,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 11:23:04,0.0,False,Low,False,False,11,11.0,26.9,53,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 11:23:05,0.0,False,Low,False,False,11,0.0,26.9,53,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 11:28:06,0.0,False,Low,False,False,11,-11.0,26.9,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,30,35,0.814325,2025-06-12 11:28:07,14.28571428571429,False,Low,False,False,11,6.0,26.9,53,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 11:28:08,0.0,False,Low,False,False,11,5.0,26.9,53,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 11:33:08,0.0,False,Low,False,False,11,-11.0,26.9,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,29,35,0.831084,2025-06-12 11:33:10,17.14285714285714,False,Low,False,False,11,5.0,26.9,53,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 11:33:11,0.0,False,Low,False,False,11,6.0,26.9,53,drizzle
Boulevard,-5.156843,119.446864,19,24,0.920925,2025-06-12 11:38:12,20.833333333333336,False,Low,False,False,11,-16.0,26.9,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,30,35,0.823461,2025-06-12 11:38:13,14.28571428571429,False,Low,False,False,11,11.0,26.9,53,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 11:38:13,0.0,False,Low,False,False,11,5.0,26.9,53,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 11:43:14,0.0,False,Low,False,False,11,-11.0,26.9,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,29,35,0.848273,2025-06-12 11:43:15,17.14285714285714,False,Low,False,False,11,5.0,26.9,53,drizzle
Sultan Alauddin,-5.202323,119.495785,29,35,0.93843,2025-06-12 11:43:16,17.14285714285714,False,Low,False,False,11,0.0,26.9,53,drizzle
Boulevard,-5.156843,119.446864,24,24,1.0,2025-06-12 11:48:17,0.0,False,Low,False,False,11,-5.0,26.9,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,29,35,0.87199,2025-06-12 11:48:18,17.14285714285714,False,Low,False,False,11,5.0,26.9,53,drizzle
Sultan Alauddin,-5.202323,119.495785,29,35,0.919914,2025-06-12 11:48:19,17.14285714285714,False,Low,False,False,11,0.0,26.9,53,drizzle
Boulevard,-5.156843,119.446864,19,23,0.876867,2025-06-12 11:53:19,17.391304347826086,False,Low,False,False,11,-10.0,26.9,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 11:53:20,0.0,False,Low,False,False,11,16.0,26.9,53,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 11:53:21,0.0,False,Low,False,False,11,0.0,26.9,53,drizzle
Boulevard,-5.156843,119.446864,19,24,0.884861,2025-06-12 11:58:22,20.833333333333336,False,Low,False,False,11,-16.0,26.9,53,drizzle
Tun Abdul Razak,-5.180458,119.465541,30,35,0.919515,2025-06-12 11:58:22,14.28571428571429,False,Low,False,False,11,11.0,26.9,53,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 11:58:23,0.0,False,Low,False,False,11,5.0,26.9,53,drizzle
Boulevard,-5.156843,119.446864,19,23,0.852588,2025-06-12 12:03:24,17.391304347826086,False,Low,False,False,12,-16.0,27.7,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,30,35,0.92734,2025-06-12 12:03:25,14.28571428571429,False,Low,False,False,12,11.0,27.7,51,drizzle
Sultan Alauddin,-5.202323,119.495785,35,35,1.0,2025-06-12 12:03:26,0.0,False,Low,False,False,12,5.0,27.7,51,drizzle
Boulevard,-5.156843,119.446864,18,23,0.878463,2025-06-12 12:08:27,21.739130434782606,False,Low,False,False,12,-17.0,27.7,51,drizzle
Tun Abdul Razak,-5.180458,119.465541,35,35,1.0,2025-06-12 12:08:28,0.0,False,Low,False,False,12,17.0,27.7,51,drizzle
